operation,occupancy
49790,6
49791,5
49792,5
49793,2
49794,2
49795,3
49796,2
49797,1
49798,1
49799,1
49800,1
49801,0
49802,1
49803,0
49804,0
49805,0
49806,0
49807,0
49808,0
49809,0
49810,1
49811,2
49812,3
49813,4
49814,5
49815,6
49816,7
49817,8
49818,8
49819,7
49820,6
49821,5
49822,4
49823,3
49824,2
49825,1
49826,0
49827,1
49828,0
49829,0
49830,0
49831,1
49832,2
49833,3
49834,2
49835,2
49836,1
49837,0
49838,0
49839,0
49840,0
49841,1
49842,0
49843,0
49844,0
49845,0
49846,0
49847,0
49848,0
49849,0
49850,0
49851,0
49852,1
49853,2
49854,3
49855,4
49856,5
49857,6
49858,6
49859,6
49860,6
49861,7
49862,7
49863,6
49864,5
49865,4
49866,4
49867,3
49868,2
49869,1
49870,0
49871,0
49872,0
49873,0
49874,1
49875,2
49876,3
49877,4
49878,5
49879,6
49880,7
49881,8
49882,9
49883,10
49884,11
49885,11
49886,11
49887,11
49888,9
49889,9
49890,8
49891,5
49892,4
49893,4
49894,2
49895,2
49896,1
49897,1
49898,0
49899,0
49900,1
49901,2
49902,3
49903,4
49904,5
49905,6
49906,7
49907,7
49908,7
49909,6
49910,5
49911,5
49912,5
49913,5
49914,2
49915,2
49916,2
49917,2
49918,1
49919,0
49920,0
49921,1
49922,2
49923,2
49924,3
49925,2
49926,1
49927,1
49928,1
49929,1
49930,0
49931,0
49932,0
49933,0
49934,0
49935,0
49936,1
49937,2
49938,3
49939,4
49940,5
49941,6
49942,6
49943,6
49944,7
49945,6
49946,6
49947,7
49948,5
49949,4
49950,3
49951,3
49952,2
49953,2
49954,1
49955,1
49956,1
49957,2
49958,1
49959,0
49960,1
49961,0
49962,0
49963,0
49964,0
49965,1
49966,2
49967,3
49968,3
49969,2
49970,2
49971,1
49972,0
49973,0
49974,0
49975,0
49976,0
49977,0
49978,1
49979,2
49980,3
49981,4
49982,5
49983,6
49984,6
49985,7
49986,6
49987,5
49988,5
49989,1
49990,1
49991,0
49992,0
49993,0
49994,1
49995,2
49996,3
49997,4
49998,5
49999,6
50000,7
50001,7
50002,7
50003,7
50004,6
50005,5
50006,5
50007,5
50008,3
50009,2
50010,2
50011,2
50012,1
50013,0
50014,0
50015,0
50016,0
50017,0
50018,1
50019,2
50020,3
50021,4
50022,5
50023,6
50024,7
50025,8
50026,9
50027,9
50028,8
50029,9
50030,8
50031,7
50032,6
50033,5
50034,4
50035,4
50036,4
50037,3
50038,2
50039,2
50040,1
50041,1
50042,2
50043,2
50044,2
50045,1
50046,0
50047,0
50048,0
50049,0
50050,0
50051,0
50052,1
50053,2
50054,3
50055,4
50056,5
50057,6
50058,6
50059,6
50060,7
50061,7
50062,7
50063,6
50064,5
50065,5
50066,5
50067,3
50068,3
50069,3
50070,2
50071,0
50072,0
50073,0
50074,1
50075,2
50076,3
50077,4
50078,5
50079,6
50080,7
50081,8
50082,6
50083,6
50084,5
50085,5
50086,4
50087,2
50088,2
50089,0
50090,0
50091,0
50092,1
50093,2
50094,3
50095,4
50096,5
50097,6
50098,7
50099,7
50100,6
50101,5
50102,4
50103,3
50104,3
50105,3
50106,1
50107,1
50108,0
50109,0
50110,0
50111,0
50112,0
50113,1
50114,2
50115,2
50116,3
50117,3
50118,4
50119,4
50120,3
50121,2
50122,2
50123,2
50124,2
50125,0
50126,0
50127,0
50128,0
50129,1
50130,2
50131,3
50132,2
50133,2
50134,2
50135,1
50136,0
50137,0
50138,0
50139,0
50140,1
50141,2
50142,3
50143,4
50144,5
50145,6
50146,6
50147,5
50148,5
50149,5
50150,4
50151,3
50152,2
50153,2
50154,1
50155,0
50156,0
50157,0
50158,1
50159,0
50160,0
50161,0
50162,0
50163,1
50164,0
50165,0
50166,0
50167,0
50168,0
50169,0
50170,1
50171,2
50172,3
50173,0
50174,1
50175,2
50176,3
50177,4
50178,5
50179,5
50180,6
50181,7
50182,7
50183,7
50184,4
50185,4
50186,3
50187,3
50188,2
50189,2
50190,2
50191,2
50192,3
50193,3
50194,2
50195,1
50196,0
50197,1
50198,0
50199,0
50200,1
50201,2
50202,3
50203,4
50204,5
50205,6
50206,7
50207,8
50208,8
50209,9
50210,8
50211,8
50212,6
50213,5
50214,5
50215,5
50216,4
50217,3
50218,2
50219,0
50220,0
50221,0
50222,1
50223,2
50224,3
50225,4
50226,5
50227,6
50228,7
50229,8
50230,9
50231,10
50232,11
50233,11
50234,12
50235,10
50236,10
50237,8
50238,8
50239,8
50240,5
50241,5
50242,5
50243,5
50244,5
50245,4
50246,4
50247,4
50248,3
50249,2
50250,1
50251,0
50252,0
50253,1
50254,2
50255,3
50256,4
50257,5
50258,6
50259,7
50260,7
50261,8
50262,7
50263,6
50264,5
50265,5
50266,6
50267,6
50268,5
50269,4
50270,4
50271,1
50272,1
50273,2
50274,1
50275,1
50276,0
50277,0
50278,0
50279,0
50280,0
50281,0
50282,0
50283,0
50284,1
50285,2
50286,3
50287,4
50288,5
50289,6
50290,7
50291,7
50292,6
50293,6
50294,6
50295,7
50296,8
50297,6
50298,5
50299,4
50300,4
50301,5
50302,4
50303,4
50304,5
50305,3
50306,3
50307,3
50308,1
50309,0
50310,0
50311,0
50312,0
50313,0
50314,0
50315,0
50316,1
50317,2
50318,3
50319,4
50320,5
50321,6
50322,7
50323,7
50324,6
50325,6
50326,6
50327,5
50328,5
50329,5
50330,5
50331,5
50332,3
50333,2
50334,0
50335,0
50336,1
50337,0
50338,0
50339,0
50340,0
50341,0
50342,0
50343,0
50344,0
50345,0
50346,0
50347,0
50348,0
50349,0
50350,0
50351,0
50352,0
50353,0
50354,0
50355,0
50356,0
50357,0
50358,1
50359,2
50360,2
50361,3
50362,2
50363,1
50364,1
50365,1
50366,0
50367,0
50368,0
50369,0
50370,0
50371,0
50372,1
50373,2
50374,3
50375,3
50376,4
50377,3
50378,2
50379,2
50380,2
50381,1
50382,1
50383,1
50384,0
50385,0
50386,1
50387,0
50388,0
50389,0
50390,0
50391,0
50392,0
50393,0
50394,1
50395,2
50396,3
50397,4
50398,5
50399,6
50400,7
50401,7
50402,8
50403,7
50404,7
50405,6
50406,4
50407,4
50408,4
50409,4
50410,3
50411,3
50412,2
50413,3
50414,2
50415,3
50416,3
50417,3
50418,2
50419,3
50420,2
50421,1
50422,0
50423,0
50424,1
50425,0
50426,0
50427,1
50428,2
50429,3
50430,4
50431,5
50432,5
50433,6
50434,6
50435,4
50436,4
50437,4
50438,3
50439,4
50440,4
50441,4
50442,1
50443,1
50444,1
50445,1
50446,1
50447,0
50448,0
50449,0
50450,1
50451,0
50452,1
50453,0
50454,0
50455,0
50456,0
50457,0
50458,1
50459,2
50460,3
50461,4
50462,5
50463,6
50464,6
50465,6
50466,6
50467,5
50468,4
50469,4
50470,3
50471,3
50472,3
50473,3
50474,3
50475,2
50476,1
50477,1
50478,0
50479,0
50480,0
50481,0
50482,0
50483,0
50484,1
50485,2
50486,3
50487,4
50488,5
50489,6
50490,7
50491,8
50492,7
50493,7
50494,6
50495,5
50496,5
50497,1
50498,1
50499,1
50500,0
50501,0
50502,0
50503,0
50504,0
50505,1
50506,2
50507,3
50508,4
50509,5
50510,6
50511,7
50512,8
50513,9
50514,9
50515,9
50516,9
50517,8
50518,7
50519,7
50520,6
50521,5
50522,2
50523,2
50524,2
50525,2
50526,2
50527,1
50528,0
50529,0
50530,0
50531,0
50532,0
50533,0
50534,0
50535,0
50536,0
50537,0
50538,0
50539,0
50540,0
50541,0
50542,0
50543,0
50544,0
50545,0
50546,0
50547,0
50548,0
50549,0
50550,0
50551,0
50552,0
50553,0
50554,0
50555,0
50556,0
50557,0
50558,0
50559,0
50560,0
50561,0
50562,0
50563,0
50564,0
50565,0
50566,0
50567,0
50568,0
50569,1
50570,0
50571,0
50572,0
50573,0
50574,0
50575,0
50576,1
50577,1
50578,0
50579,1
50580,0
50581,0
50582,0
50583,0
50584,0
50585,0
50586,1
50587,2
50588,3
50589,4
50590,5
50591,6
50592,6
50593,6
50594,6
50595,5
50596,6
50597,5
50598,5
50599,3
50600,2
50601,1
50602,0
50603,1
50604,1
50605,0
50606,0
50607,0
50608,0
50609,0
50610,1
50611,2
50612,3
50613,4
50614,5
50615,6
50616,7
50617,8
50618,9
50619,9
50620,9
50621,8
50622,7
50623,6
50624,6
50625,4
50626,4
50627,3
50628,3
50629,3
50630,3
50631,2
50632,3
50633,2
50634,0
50635,1
50636,0
50637,0
50638,0
50639,0
50640,0
50641,0
50642,1
50643,2
50644,3
50645,4
50646,5
50647,6
50648,7
50649,8
50650,9
50651,10
50652,11
50653,10
50654,10
50655,10
50656,10
50657,8
50658,7
50659,6
50660,6
50661,6
50662,6
50663,5
50664,2
50665,1
50666,0
50667,0
50668,0
50669,1
50670,2
50671,3
50672,4
50673,4
50674,3
50675,3
50676,3
50677,2
50678,0
50679,0
50680,1
50681,1
50682,0
50683,0
50684,0
50685,0
50686,0
50687,0
50688,0
50689,0
50690,0
50691,0
50692,0
50693,0
50694,0
50695,0
50696,1
50697,0
50698,0
50699,0
50700,0
50701,0
50702,0
50703,0
50704,0
50705,0
50706,1
50707,2
50708,3
50709,4
50710,5
50711,6
50712,7
50713,7
50714,5
50715,5
50716,4
50717,4
50718,3
50719,3
50720,0
50721,0
50722,0
50723,0
50724,1
50725,2
50726,3
50727,4
50728,5
50729,6
50730,7
50731,8
50732,9
50733,9
50734,9
50735,9
50736,8
50737,8
50738,4
50739,4
50740,4
50741,4
50742,5
50743,4
50744,2
50745,1
50746,0
50747,0
50748,0
50749,1
50750,2
50751,3
50752,4
50753,5
50754,5
50755,3
50756,2
50757,0
50758,0
50759,1
50760,2
50761,3
50762,4
50763,5
50764,4
50765,4
50766,3
50767,2
50768,1
50769,0
50770,1
50771,0
50772,0
50773,0
50774,0
50775,0
50776,0
50777,0
50778,1
50779,2
50780,3
50781,3
50782,2
50783,2
50784,2
50785,2
50786,2
50787,2
50788,1
50789,1
50790,0
50791,1
50792,0
50793,0
50794,1
50795,2
50796,3
50797,4
50798,5
50799,6
50800,7
50801,8
50802,9
50803,9
50804,9
50805,9
50806,8
50807,7
50808,5
50809,5
50810,4
50811,4
50812,5
50813,5
50814,5
50815,4
50816,5
50817,6
50818,7
50819,8
50820,8
50821,6
50822,5
50823,3
50824,3
50825,4
50826,2
50827,2
50828,1
50829,1
50830,1
50831,1
50832,1
50833,1
50834,2
50835,2
50836,1
50837,0
50838,0
50839,0
50840,0
50841,0
50842,1
50843,2
50844,3
50845,4
50846,5
50847,6
50848,7
50849,8
50850,9
50851,7
50852,7
50853,7
50854,6
50855,6
50856,5
50857,3
50858,3
50859,1
50860,1
50861,1
50862,0
50863,0
50864,1
50865,2
50866,3
50867,4
50868,5
50869,6
50870,7
50871,8
50872,9
50873,10
50874,10
50875,10
50876,8
50877,8
50878,7
50879,6
50880,6
50881,6
50882,4
50883,4
50884,3
50885,2
50886,1
50887,0
50888,0
50889,0
50890,0
50891,0
50892,1
50893,2
50894,3
50895,4
50896,5
50897,6
50898,7
50899,8
50900,9
50901,9
50902,9
50903,8
50904,7
50905,7
50906,6
50907,7
50908,6
50909,4
50910,4
50911,4
50912,3
50913,3
50914,3
50915,2
50916,0
50917,0
50918,0
50919,1
50920,2
50921,3
50922,4
50923,5
50924,4
50925,4
50926,2
50927,2
50928,2
50929,2
50930,0
50931,1
50932,2
50933,3
50934,4
50935,5
50936,5
50937,5
50938,3
50939,3
50940,4
50941,3
50942,2
50943,1
50944,0
50945,0
50946,0
50947,0
50948,1
50949,2
50950,3
50951,4
50952,5
50953,6
50954,7
50955,8
50956,8
50957,7
50958,7
50959,6
50960,6
50961,5
50962,4
50963,3
50964,3
50965,4
50966,2
50967,2
50968,1
50969,1
50970,1
50971,1
50972,1
50973,0
50974,0
50975,0
50976,0
50977,0
50978,0
50979,0
50980,1
50981,2
50982,3
50983,4
50984,5
50985,6
50986,7
50987,7
50988,7
50989,7
50990,6
50991,7
50992,6
50993,5
50994,5
50995,2
50996,1
50997,1
50998,1
50999,0
51000,1
51001,0
51002,0
51003,0
51004,0
51005,0
51006,1
51007,2
51008,3
51009,4
51010,5
51011,6
51012,7
51013,7
51014,6
51015,6
51016,5
51017,3
51018,3
51019,2
51020,2
51021,0
51022,0
51023,1
51024,2
51025,3
51026,4
51027,5
51028,6
51029,7
51030,8
51031,8
51032,8
51033,8
51034,6
51035,7
51036,7
51037,6
51038,5
51039,4
51040,4
51041,4
51042,4
51043,2
51044,0
51045,0
51046,0
51047,1
51048,2
51049,3
51050,4
51051,5
51052,4
51053,4
51054,5
51055,5
51056,4
51057,3
51058,3
51059,2
51060,0
51061,1
51062,0
51063,0
51064,0
51065,0
51066,0
51067,0
51068,0
51069,1
51070,2
51071,2
51072,1
51073,0
51074,1
51075,0
51076,0
51077,0
51078,0
51079,0
51080,1
51081,2
51082,3
51083,4
51084,5
51085,5
51086,6
51087,6
51088,7
51089,6
51090,7
51091,5
51092,5
51093,4
51094,3
51095,4
51096,2
51097,1
51098,2
51099,2
51100,2
51101,2
51102,1
51103,0
51104,0
51105,0
51106,0
51107,0
51108,0
51109,0
51110,1
51111,2
51112,3
51113,4
51114,5
51115,6
51116,7
51117,7
51118,7
51119,7
51120,8
51121,7
51122,7
51123,6
51124,5
51125,5
51126,4
51127,3
51128,3
51129,2
51130,1
51131,0
51132,0
51133,1
51134,2
51135,3
51136,4
51137,5
51138,5
51139,6
51140,6
51141,6
51142,5
51143,4
51144,2
51145,3
51146,1
51147,0
51148,1
51149,0
51150,0
51151,1
51152,0
51153,0
51154,0
51155,0
51156,1
51157,2
51158,3
51159,4
51160,5
51161,5
51162,4
51163,4
51164,3
51165,3
51166,3
51167,3
51168,1
51169,1
51170,1
51171,1
51172,1
51173,1
51174,2
51175,1
51176,2
51177,0
51178,0
51179,0
51180,0
51181,0
51182,1
51183,2
51184,3
51185,4
51186,4
51187,5
51188,4
51189,5
51190,4
51191,4
51192,4
51193,3
51194,1
51195,0
51196,1
51197,0
51198,0
51199,0
51200,1
51201,2
51202,3
51203,4
51204,5
51205,6
51206,7
51207,8
51208,8
51209,7
51210,7
51211,7
51212,7
51213,6
51214,6
51215,4
51216,5
51217,5
51218,5
51219,3
51220,4
51221,4
51222,2
51223,2
51224,2
51225,2
51226,1
51227,1
51228,1
51229,0
51230,1
51231,1
51232,0
51233,0
51234,0
51235,0
51236,1
51237,2
51238,3
51239,4
51240,5
51241,6
51242,7
51243,8
51244,9
51245,9
51246,10
51247,9
51248,8
51249,6
51250,6
51251,3
51252,2
51253,1
51254,1
51255,1
51256,1
51257,0
51258,0
51259,0
51260,1
51261,2
51262,3
51263,4
51264,5
51265,6
51266,6
51267,6
51268,6
51269,5
51270,3
51271,1
51272,1
51273,1
51274,1
51275,1
51276,1
51277,1
51278,0
51279,0
51280,0
51281,0
51282,0
51283,1
51284,2
51285,3
51286,4
51287,3
51288,3
51289,4
51290,1
51291,0
51292,0
51293,1
51294,2
51295,3
51296,4
51297,5
51298,5
51299,4
51300,4
51301,3
51302,2
51303,2
51304,0
51305,0
51306,0
51307,0
51308,0
51309,0
51310,0
51311,0
51312,0
51313,0
51314,1
51315,2
51316,3
51317,4
51318,4
51319,4
51320,3
51321,2
51322,1
51323,2
51324,1
51325,0
51326,1
51327,0
51328,0
51329,0
51330,0
51331,0
51332,0
51333,1
51334,2
51335,3
51336,4
51337,5
51338,6
51339,7
51340,8
51341,9
51342,9
51343,10
51344,8
51345,7
51346,7
51347,7
51348,6
51349,6
51350,6
51351,6
51352,5
51353,5
51354,4
51355,4
51356,2
51357,1
51358,0
51359,0
51360,0
51361,1
51362,2
51363,3
51364,4
51365,5
51366,6
51367,7
51368,7
51369,8
51370,8
51371,8
51372,8
51373,8
51374,8
51375,6
51376,5
51377,4
51378,4
51379,4
51380,5
51381,4
51382,4
51383,3
51384,2
51385,2
51386,1
51387,0
51388,1
51389,0
51390,0
51391,0
51392,0
51393,0
51394,1
51395,2
51396,3
51397,4
51398,5
51399,6
51400,7
51401,7
51402,6
51403,4
51404,3
51405,2
51406,0
51407,0
51408,0
51409,0
51410,0
51411,1
51412,2
51413,2
51414,3
51415,4
51416,4
51417,3
51418,2
51419,2
51420,1
51421,0
51422,0
51423,1
51424,0
51425,0
51426,0
51427,0
51428,0
51429,0
51430,1
51431,2
51432,3
51433,4
51434,5
51435,5
51436,5
51437,5
51438,3
51439,3
51440,3
51441,4
51442,0
51443,1
51444,0
51445,0
51446,0
51447,0
51448,0
51449,0
51450,0
51451,0
51452,0
51453,0
51454,0
51455,0
51456,0
51457,0
51458,0
51459,0
51460,0
51461,0
51462,0
51463,0
51464,0
51465,0
51466,0
51467,0
51468,0
51469,0
51470,0
51471,0
51472,0
51473,0
51474,0
51475,0
51476,0
51477,0
51478,1
51479,2
51480,3
51481,3
51482,3
51483,2
51484,1
51485,0
51486,0
51487,1
51488,0
51489,0
51490,1
51491,2
51492,3
51493,4
51494,5
51495,6
51496,6
51497,6
51498,6
51499,6
51500,4
51501,1
51502,0
51503,0
51504,0
51505,0
51506,1
51507,2
51508,3
51509,4
51510,5
51511,6
51512,7
51513,8
51514,8
51515,8
51516,8
51517,7
51518,6
51519,6
51520,5
51521,5
51522,3
51523,2
51524,2
51525,2
51526,1
51527,0
51528,0
51529,0
51530,0
51531,0
51532,1
51533,2
51534,3
51535,4
51536,5
51537,6
51538,7
51539,7
51540,8
51541,7
51542,6
51543,5
51544,5
51545,3
51546,2
51547,1
51548,0
51549,0
51550,0
51551,1
51552,0
51553,0
51554,0
51555,0
51556,1
51557,2
51558,3
51559,4
51560,5
51561,6
51562,6
51563,4
51564,5
51565,4
51566,3
51567,3
51568,0
51569,0
51570,0
51571,0
51572,1
51573,2
51574,3
51575,4
51576,5
51577,6
51578,7
51579,8
51580,9
51581,9
51582,8
51583,8
51584,8
51585,7
51586,7
51587,7
51588,5
51589,3
51590,3
51591,3
51592,2
51593,1
51594,1
51595,0
51596,0
51597,0
51598,1
51599,2
51600,3
51601,4
51602,5
51603,6
51604,6
51605,6
51606,6
51607,5
51608,5
51609,4
51610,4
51611,4
51612,4
51613,3
51614,1
51615,1
51616,0
51617,0
51618,0
51619,0
51620,1
51621,2
51622,3
51623,4
51624,5
51625,6
51626,7
51627,7
51628,7
51629,8
51630,7
51631,5
51632,4
51633,4
51634,3
51635,4
51636,3
51637,2
51638,1
51639,0
51640,0
51641,0
51642,1
51643,2
51644,3
51645,4
51646,5
51647,5
51648,6
51649,5
51650,4
51651,3
51652,1
51653,1
51654,1
51655,0
51656,0
51657,1
51658,0
51659,0
51660,1
51661,0
51662,0
51663,0
51664,0
51665,0
51666,1
51667,2
51668,3
51669,4
51670,5
51671,5
51672,5
51673,4
51674,1
51675,0
51676,0
51677,0
51678,0
51679,1
51680,0
51681,0
51682,0
51683,0
51684,1
51685,2
51686,3
51687,4
51688,5
51689,6
51690,6
51691,6
51692,6
51693,5
51694,5
51695,5
51696,4
51697,3
51698,0
51699,0
51700,0
51701,0
51702,1
51703,2
51704,3
51705,4
51706,5
51707,6
51708,7
51709,7
51710,8
51711,7
51712,6
51713,6
51714,6
51715,5
51716,4
51717,3
51718,0
51719,1
51720,1
51721,0
51722,0
51723,0
51724,1
51725,2
51726,3
51727,4
51728,5
51729,6
51730,5
51731,5
51732,4
51733,4
51734,3
51735,3
51736,2
51737,1
51738,1
51739,0
51740,0
51741,0
51742,0
51743,0
51744,0
51745,0
51746,1
51747,2
51748,3
51749,4
51750,5
51751,5
51752,4
51753,4
51754,4
51755,3
51756,3
51757,3
51758,2
51759,2
51760,1
51761,0
51762,0
51763,1
51764,0
51765,0
51766,1
51767,2
51768,3
51769,4
51770,5
51771,6
51772,7
51773,8
51774,8
51775,7
51776,7
51777,7
51778,5
51779,5
51780,4
51781,3
51782,2
51783,2
51784,3
51785,2
51786,0
51787,0
51788,1
51789,1
51790,0
51791,0
51792,0
51793,0
51794,1
51795,2
51796,3
51797,4
51798,5
51799,6
51800,7
51801,7
51802,7
51803,6
51804,6
51805,7
51806,5
51807,5
51808,2
51809,2
51810,2
51811,0
51812,0
51813,0
51814,1
51815,2
51816,3
51817,4
51818,5
51819,6
51820,7
51821,8
51822,9
51823,10
51824,11
51825,9
51826,9
51827,8
51828,6
51829,6
51830,6
51831,7
51832,8
51833,8
51834,8
51835,9
51836,9
51837,9
51838,9
51839,7
51840,6
51841,6
51842,7
51843,5
51844,4
51845,4
51846,3
51847,3
51848,4
51849,3
51850,3
51851,2
51852,1
51853,0
51854,0
51855,0
51856,0
51857,0
51858,0
51859,0
51860,1
51861,0
51862,1
51863,0
51864,0
51865,0
51866,0
51867,0
51868,0
51869,0
51870,1
51871,2
51872,3
51873,4
51874,5
51875,6
51876,7
51877,7
51878,6
51879,6
51880,6
51881,7
51882,6
51883,5
51884,4
51885,2
51886,1
51887,1
51888,2
51889,1
51890,0
51891,0
51892,1
51893,1
51894,2
51895,1
51896,2
51897,0
51898,1
51899,0
51900,0
51901,1
51902,2
51903,1
51904,1
51905,1
51906,0
51907,0
51908,0
51909,0
51910,0
51911,1
51912,0
51913,0
51914,0
51915,0
51916,0
51917,0
51918,1
51919,2
51920,3
51921,4
51922,5
51923,6
51924,7
51925,7
51926,7
51927,7
51928,6
51929,6
51930,4
51931,2
51932,2
51933,1
51934,1
51935,0
51936,0
51937,0
51938,0
51939,1
51940,0
51941,0
51942,0
51943,0
51944,1
51945,2
51946,3
51947,4
51948,4
51949,4
51950,4
51951,4
51952,3
51953,3
51954,1
51955,1
51956,1
51957,0
51958,0
51959,0
51960,1
51961,2
51962,3
51963,4
51964,5
51965,6
51966,7
51967,7
51968,7
51969,6
51970,5
51971,6
51972,4
51973,3
51974,2
51975,2
51976,1
51977,0
51978,0
51979,1
51980,0
51981,0
51982,1
51983,2
51984,3
51985,4
51986,5
51987,6
51988,7
51989,7
51990,7
51991,6
51992,6
51993,5
51994,5
51995,5
51996,4
51997,3
51998,3
51999,2
52000,2
52001,0
52002,0
52003,0
52004,1
52005,2
52006,3
52007,4
52008,5
52009,6
52010,7
52011,8
52012,9
52013,10
52014,11
52015,11
52016,12
52017,11
52018,10
52019,9
52020,7
52021,5
52022,4
52023,3
52024,2
52025,2
52026,1
52027,0
52028,0
52029,0
52030,1
52031,2
52032,3
52033,4
52034,5
52035,6
52036,7
52037,8
52038,8
52039,7
52040,7
52041,6
52042,6
52043,5
52044,5
52045,4
52046,3
52047,3
52048,2
52049,2
52050,1
52051,1
52052,1
52053,0
52054,0
52055,0
52056,0
52057,0
52058,1
52059,2
52060,3
52061,4
52062,5
52063,6
52064,7
52065,8
52066,8
52067,8
52068,8
52069,7
52070,6
52071,5
52072,4
52073,4
52074,4
52075,3
52076,3
52077,2
52078,2
52079,1
52080,1
52081,2
52082,2
52083,3
52084,2
52085,2
52086,2
52087,1
52088,0
52089,0
52090,0
52091,0
52092,0
52093,0
52094,1
52095,2
52096,3
52097,4
52098,5
52099,6
52100,7
52101,7
52102,7
52103,7
52104,5
52105,5
52106,5
52107,5
52108,3
52109,1
52110,1
52111,1
52112,0
52113,0
52114,0
52115,0
52116,0
52117,1
52118,0
52119,0
52120,1
52121,0
52122,0
52123,0
52124,0
52125,0
52126,0
52127,0
52128,0
52129,0
52130,0
52131,0
52132,1
52133,2
52134,3
52135,4
52136,4
52137,4
52138,4
52139,3
52140,3
52141,2
52142,2
52143,3
52144,2
52145,1
52146,1
52147,0
52148,0
52149,0
52150,1
52151,2
52152,3
52153,4
52154,5
52155,6
52156,7
52157,8
52158,9
52159,10
52160,10
52161,9
52162,9
52163,8
52164,8
52165,7
52166,6
52167,5
52168,4
52169,3
52170,2
52171,2
52172,0
52173,1
52174,0
52175,0
52176,1
52177,1
52178,0
52179,0
52180,1
52181,2
52182,3
52183,4
52184,5
52185,6
52186,7
52187,7
52188,6
52189,7
52190,6
52191,5
52192,4
52193,4
52194,4
52195,2
52196,2
52197,1
52198,0
52199,0
52200,0
52201,0
52202,0
52203,0
52204,0
52205,0
52206,1
52207,2
52208,3
52209,4
52210,5
52211,5
52212,5
52213,5
52214,4
52215,3
52216,2
52217,1
52218,1
52219,0
52220,0
52221,0
52222,1
52223,2
52224,3
52225,4
52226,5
52227,6
52228,7
52229,7
52230,8
52231,9
52232,10
52233,10
52234,10
52235,11
52236,12
52237,9
52238,9
52239,9
52240,9
52241,9
52242,9
52243,9
52244,10
52245,11
52246,10
52247,9
52248,9
52249,9
52250,8
52251,9
52252,8
52253,8
52254,7
52255,7
52256,7
52257,7
52258,4
52259,3
52260,3
52261,1
52262,2
52263,1
52264,1
52265,0
52266,0
52267,0
52268,0
52269,0
52270,1
52271,2
52272,3
52273,4
52274,5
52275,6
52276,7
52277,8
52278,9
52279,9
52280,8
52281,8
52282,7
52283,7
52284,5
52285,5
52286,5
52287,3
52288,2
52289,1
52290,0
52291,0
52292,0
52293,0
52294,0
52295,1
52296,2
52297,3
52298,4
52299,4
52300,5
52301,4
52302,4
52303,4
52304,3
52305,3
52306,3
52307,3
52308,1
52309,0
52310,1
52311,0
52312,0
52313,0
52314,0
52315,0
52316,1
52317,2
52318,3
52319,4
52320,4
52321,4
52322,4
52323,3
52324,3
52325,3
52326,2
52327,3
52328,1
52329,0
52330,1
52331,0
52332,0
52333,0
52334,0
52335,0
52336,0
52337,0
52338,0
52339,0
52340,0
52341,0
52342,0
52343,1
52344,1
52345,0
52346,0
52347,0
52348,0
52349,0
52350,0
52351,0
52352,1
52353,2
52354,3
52355,3
52356,3
52357,3
52358,3
52359,3
52360,1
52361,1
52362,2
52363,0
52364,0
52365,1
52366,0
52367,0
52368,0
52369,0
52370,0
52371,0
52372,1
52373,2
52374,3
52375,4
52376,5
52377,5
52378,5
52379,5
52380,4
52381,4
52382,3
52383,1
52384,0
52385,0
52386,0
52387,1
52388,0
52389,0
52390,0
52391,0
52392,1
52393,2
52394,3
52395,4
52396,5
52397,6
52398,6
52399,7
52400,6
52401,5
52402,5
52403,3
52404,3
52405,3
52406,2
52407,1
52408,0
52409,0
52410,1
52411,0
52412,0
52413,0
52414,0
52415,0
52416,1
52417,2
52418,3
52419,4
52420,5
52421,6
52422,7
52423,8
52424,8
52425,7
52426,7
52427,6
52428,6
52429,4
52430,2
52431,2
52432,2
52433,2
52434,2
52435,2
52436,0
52437,0
52438,1
52439,0
52440,0
52441,0
52442,1
52443,2
52444,3
52445,4
52446,5
52447,6
52448,7
52449,8
52450,8
52451,7
52452,5
52453,5
52454,5
52455,3
52456,4
52457,3
52458,2
52459,2
52460,3
52461,3
52462,2
52463,1
52464,0
52465,1
52466,0
52467,1
52468,0
52469,0
52470,0
52471,0
52472,0
52473,0
52474,0
52475,0
52476,0
52477,0
52478,0
52479,1
52480,0
52481,1
52482,0
52483,0
52484,0
52485,0
52486,1
52487,2
52488,3
52489,4
52490,5
52491,6
52492,6
52493,6
52494,5
52495,4
52496,4
52497,4
52498,4
52499,3
52500,3
52501,2
52502,0
52503,0
52504,0
52505,0
52506,1
52507,2
52508,3
52509,4
52510,5
52511,6
52512,7
52513,7
52514,7
52515,7
52516,6
52517,5
52518,4
52519,3
52520,2
52521,2
52522,0
52523,1
52524,0
52525,0
52526,0
52527,1
52528,1
52529,2
52530,1
52531,2
52532,1
52533,0
52534,0
52535,0
52536,0
52537,0
52538,1
52539,2
52540,3
52541,4
52542,5
52543,6
52544,7
52545,7
52546,7
52547,6
52548,4
52549,4
52550,3
52551,3
52552,2
52553,2
52554,3
52555,1
52556,2
52557,1
52558,1
52559,0
52560,0
52561,0
52562,0
52563,0
52564,0
52565,1
52566,2
52567,2
52568,2
52569,2
52570,2
52571,1
52572,1
52573,0
52574,0
52575,0
52576,0
52577,0
52578,1
52579,2
52580,3
52581,4
52582,5
52583,6
52584,7
52585,8
52586,9
52587,10
