operation,occupancy
963,2
964,2
965,1
966,0
967,0
968,0
969,0
970,0
971,1
972,0
973,0
974,0
975,0
976,1
977,1
978,1
979,1
980,0
981,0
982,0
983,0
984,1
985,2
986,3
987,4
988,5
989,5
990,5
991,5
992,4
993,3
994,3
995,2
996,2
997,2
998,1
999,1
1000,0
1001,0
1002,0
1003,0
1004,1
1005,2
1006,3
1007,4
1008,4
1009,3
1010,3
1011,1
1012,2
1013,1
1014,0
1015,1
1016,1
1017,1
1018,0
1019,0
1020,0
1021,0
1022,1
1023,2
1024,3
1025,4
1026,5
1027,6
1028,6
1029,6
1030,5
1031,4
1032,3
1033,2
1034,2
1035,1
1036,0
1037,0
1038,0
1039,1
1040,0
1041,0
1042,1
1043,2
1044,3
1045,4
1046,4
1047,3
1048,2
1049,2
1050,1
1051,0
1052,0
1053,1
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,1
1061,2
1062,3
1063,3
1064,2
1065,1
1066,1
1067,1
1068,1
1069,0
1070,0
1071,0
1072,0
1073,0
1074,1
1075,1
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,1
1085,2
1086,2
1087,1
1088,0
1089,0
1090,1
1091,2
1092,2
1093,1
1094,0
1095,0
1096,1
1097,2
1098,3
1099,2
1100,1
1101,1
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,1
1109,2
1110,3
1111,4
1112,4
1113,3
1114,2
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,1
1127,2
1128,3
1129,4
1130,5
1131,6
1132,7
1133,7
1134,7
1135,6
1136,5
1137,4
1138,4
1139,3
1140,2
1141,1
1142,0
1143,1
1144,0
1145,0
1146,1
1147,0
1148,0
1149,0
1150,0
1151,0
1152,1
1153,2
1154,3
1155,4
1156,5
1157,6
1158,7
1159,7
1160,7
1161,7
1162,6
1163,6
1164,5
1165,5
1166,4
1167,3
1168,2
1169,1
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,1
1183,2
1184,3
1185,3
1186,3
1187,2
1188,2
1189,1
1190,0
1191,0
1192,1
1193,1
1194,0
1195,0
1196,0
1197,1
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,1
1205,1
1206,0
1207,0
1208,0
1209,0
1210,1
1211,2
1212,2
1213,1
1214,1
1215,0
1216,1
1217,1
1218,0
1219,0
1220,1
1221,1
1222,1
1223,1
1224,1
1225,0
1226,0
1227,1
1228,0
1229,0
1230,1
1231,1
1232,0
1233,0
1234,0
1235,0
1236,1
1237,2
1238,2
1239,2
1240,1
1241,1
1242,1
1243,0
1244,0
1245,1
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,1
1255,2
1256,3
1257,4
1258,5
1259,5
1260,5
1261,4
1262,3
1263,2
1264,1
1265,1
1266,0
1267,0
1268,0
1269,0
1270,1
1271,2
1272,3
1273,3
1274,2
1275,2
1276,2
1277,2
1278,1
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,1
1287,2
1288,3
1289,4
1290,5
1291,6
1292,7
1293,8
1294,9
1295,10
1296,8
1297,7
1298,6
1299,5
1300,4
1301,3
1302,2
1303,1
1304,0
1305,0
1306,1
1307,2
1308,3
1309,4
1310,5
1311,6
1312,7
1313,8
1314,9
1315,10
1316,10
1317,9
1318,9
1319,10
1320,9
1321,9
1322,8
1323,7
1324,7
1325,7
1326,6
1327,7
1328,7
1329,5
1330,4
1331,4
1332,4
1333,3
1334,2
1335,1
1336,0
1337,0
1338,0
1339,0
1340,1
1341,1
1342,0
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,1
1351,1
1352,0
1353,0
1354,0
1355,0
1356,1
1357,1
1358,0
1359,0
1360,0
1361,0
1362,1
1363,2
1364,3
1365,4
1366,5
1367,6
1368,7
1369,8
1370,9
1371,10
1372,9
1373,8
1374,7
1375,6
1376,5
1377,4
1378,3
1379,2
1380,1
1381,0
1382,1
1383,2
1384,3
1385,4
1386,5
1387,6
1388,7
1389,8
1390,9
1391,10
1392,9
1393,8
1394,7
1395,6
1396,5
1397,4
1398,3
1399,2
1400,1
1401,0
1402,0
1403,0
1404,1
1405,2
1406,3
1407,4
1408,5
1409,6
1410,7
1411,8
1412,9
1413,10
1414,8
1415,7
1416,7
1417,4
1418,3
1419,2
1420,1
1421,1
1422,0
1423,0
1424,1
1425,2
1426,3
1427,4
1428,5
1429,6
1430,7
1431,8
1432,9
1433,10
1434,8
1435,7
1436,6
1437,5
1438,5
1439,5
1440,5
1441,3
1442,4
1443,3
1444,2
1445,3
1446,2
1447,2
1448,2
1449,1
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,1
1461,1
1462,1
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,1
1472,0
1473,0
1474,0
1475,0
1476,1
1477,1
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,1
1487,1
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,1
1507,1
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,1
1515,2
1516,3
1517,4
1518,5
1519,6
1520,6
1521,5
1522,5
1523,5
1524,3
1525,4
1526,3
1527,2
1528,0
1529,0
1530,0
1531,0
1532,1
1533,2
1534,3
1535,4
1536,5
1537,6
1538,7
1539,8
1540,9
1541,10
1542,9
1543,9
1544,7
1545,7
1546,7
1547,7
1548,5
1549,4
1550,5
1551,5
1552,6
1553,5
1554,5
1555,6
1556,6
1557,6
1558,6
1559,4
1560,4
1561,5
1562,4
1563,3
1564,2
1565,2
1566,1
1567,0
1568,0
1569,1
1570,2
1571,3
1572,2
1573,2
1574,1
1575,0
1576,1
1577,1
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,1
1591,2
1592,3
1593,4
1594,5
1595,5
1596,5
1597,2
1598,1
1599,0
1600,0
1601,0
1602,1
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,1
1613,2
1614,3
1615,4
1616,5
1617,5
1618,4
1619,4
1620,2
1621,2
1622,2
1623,0
1624,0
1625,1
1626,0
1627,0
1628,1
1629,2
1630,3
1631,4
1632,4
1633,3
1634,3
1635,3
1636,3
1637,3
1638,2
1639,0
1640,0
1641,1
1642,0
1643,0
1644,0
1645,0
1646,1
1647,1
1648,0
1649,0
1650,0
1651,0
1652,1
1653,1
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,1
1665,2
1666,3
1667,3
1668,2
1669,1
1670,1
1671,2
1672,0
1673,0
1674,0
1675,0
1676,1
1677,2
1678,3
1679,3
1680,2
1681,2
1682,2
1683,1
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,1
1697,1
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,1
1709,1
1710,0
1711,0
1712,1
1713,1
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,1
1721,2
1722,3
1723,4
1724,4
1725,3
1726,2
1727,0
1728,0
1729,1
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,1
1743,2
1744,3
1745,3
1746,2
1747,3
1748,2
1749,1
1750,1
1751,1
1752,0
1753,0
1754,0
1755,0
1756,1
1757,2
1758,2
1759,1
1760,0
1761,0
1762,1
1763,2
1764,2
1765,1
1766,0
1767,0
1768,0
1769,0
1770,1
1771,2
1772,2
1773,1
1774,0
1775,0
1776,1
1777,2
1778,2
1779,1
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,1
1787,2
1788,3
1789,4
1790,4
1791,2
1792,2
1793,1
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,1
1801,1
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,1
1815,1
1816,0
1817,0
1818,1
1819,1
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,1
1829,1
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,1
1837,2
1838,3
1839,3
1840,4
1841,3
1842,2
1843,1
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,1
1859,2
1860,3
1861,2
1862,1
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,1
1871,2
1872,3
1873,3
1874,2
1875,1
1876,0
1877,1
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,1
1889,1
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,1
1899,2
1900,3
1901,4
1902,3
1903,3
1904,2
1905,0
1906,1
1907,1
1908,1
1909,1
1910,0
1911,0
1912,0
1913,0
1914,1
1915,2
1916,3
1917,3
1918,2
1919,1
1920,0
1921,0
1922,1
1923,1
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,1
1933,2
1934,3
1935,2
1936,1
1937,1
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,1
1957,1
1958,0
1959,0
1960,1
1961,2
1962,3
1963,3
1964,2
1965,1
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,1
1973,1
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,1
1985,2
1986,2
1987,1
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,1
2007,2
2008,3
2009,3
2010,3
2011,2
2012,1
2013,1
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,1
2021,2
2022,2
2023,1
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,1
2035,1
2036,0
2037,0
2038,1
2039,2
2040,2
2041,1
2042,1
2043,0
2044,0
2045,0
2046,1
2047,2
2048,3
2049,4
2050,5
2051,6
2052,6
2053,6
2054,5
2055,3
2056,2
2057,2
2058,0
2059,0
2060,0
2061,0
2062,1
2063,2
2064,3
2065,4
2066,4
2067,3
2068,3
2069,2
2070,1
2071,0
2072,0
2073,0
2074,0
2075,0
2076,1
2077,2
2078,2
2079,1
2080,0
2081,0
2082,1
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,1
2090,0
2091,0
2092,0
2093,0
2094,1
2095,2
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,1
2103,2
2104,3
2105,2
2106,2
2107,3
2108,2
2109,1
2110,0
2111,0
2112,0
2113,0
2114,1
2115,1
2116,1
2117,1
2118,0
2119,0
2120,1
2121,1
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,1
2131,2
2132,3
2133,1
2134,1
2135,0
2136,0
2137,1
2138,2
2139,3
2140,4
2141,4
2142,3
2143,1
2144,0
2145,1
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,1
2155,2
2156,3
2157,2
2158,1
2159,1
2160,0
2161,0
2162,0
2163,0
2164,1
2165,2
2166,3
2167,4
2168,4
2169,2
2170,1
2171,2
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,1
2181,1
2182,1
2183,1
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,1
2193,2
2194,3
2195,3
2196,3
2197,2
2198,2
2199,0
2200,0
2201,1
2202,2
2203,1
2204,0
2205,0
2206,1
2207,2
2208,3
2209,3
2210,3
2211,3
2212,1
2213,0
2214,0
2215,1
2216,0
2217,0
2218,1
2219,2
2220,3
2221,4
2222,5
2223,5
2224,5
2225,4
2226,4
2227,5
2228,4
2229,2
2230,2
2231,0
2232,0
2233,1
2234,2
2235,3
2236,4
2237,4
2238,4
2239,3
2240,3
2241,1
2242,0
2243,0
2244,1
2245,0
2246,0
2247,1
2248,2
2249,1
2250,1
2251,1
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,1
2263,2
2264,3
2265,4
2266,4
2267,4
2268,4
2269,3
2270,2
2271,1
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,1
2281,1
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,1
2295,2
2296,2
2297,1
2298,1
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,1
2307,2
2308,2
2309,1
2310,0
2311,0
2312,0
2313,0
2314,1
2315,0
2316,0
2317,0
2318,1
2319,2
2320,3
2321,4
2322,5
2323,6
2324,6
2325,4
2326,3
2327,3
2328,2
2329,3
2330,3
2331,3
2332,1
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,1
2342,0
2343,0
2344,0
2345,0
2346,1
2347,2
2348,2
2349,1
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,1
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,1
2375,1
2376,1
2377,1
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,1
2387,2
2388,2
2389,1
2390,0
2391,0
2392,0
2393,0
2394,1
2395,1
2396,2
2397,1
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,1
2405,1
2406,1
2407,1
2408,0
2409,0
2410,0
2411,0
2412,1
2413,2
2414,3
2415,3
2416,3
2417,2
2418,2
2419,1
2420,0
2421,1
2422,2
2423,3
2424,2
2425,1
2426,0
2427,1
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,1
2435,2
2436,2
2437,1
2438,1
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,1
2447,2
2448,3
2449,3
2450,2
2451,2
2452,1
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,2
2462,2
2463,1
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,1
2483,2
2484,1
2485,0
2486,1
2487,1
2488,1
2489,0
2490,0
2491,0
2492,1
2493,2
2494,2
2495,1
2496,0
2497,0
2498,1
2499,2
2500,2
2501,1
2502,0
2503,0
2504,0
2505,0
2506,1
2507,2
2508,2
2509,1
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,1
2517,1
2518,1
2519,1
2520,0
2521,0
2522,1
2523,2
2524,3
2525,4
2526,5
2527,5
2528,4
2529,3
2530,1
2531,0
2532,1
2533,0
2534,0
2535,1
2536,1
2537,1
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,2
2558,3
2559,3
2560,3
2561,3
2562,2
2563,1
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,1
2571,2
2572,1
2573,1
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,1
2593,2
2594,2
2595,1
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,1
2609,2
2610,2
2611,1
2612,0
2613,1
2614,0
2615,1
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,1
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,1
2631,1
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,1
2647,2
2648,3
2649,2
2650,1
2651,1
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,1
2661,1
2662,0
2663,0
2664,1
2665,2
2666,0
2667,1
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,1
2675,1
2676,0
2677,0
2678,1
2679,2
2680,2
2681,1
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,1
2689,1
2690,0
2691,0
2692,1
2693,2
2694,1
2695,1
2696,1
2697,1
2698,0
2699,0
2700,0
2701,0
2702,1
2703,2
2704,2
2705,1
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,1
2717,1
2718,1
2719,0
2720,0
2721,0
2722,1
2723,2
2724,2
2725,2
2726,1
2727,1
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,1
2735,2
2736,3
2737,3
2738,2
2739,1
2740,1
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,1
2751,2
2752,2
2753,1
2754,1
2755,1
2756,0
2757,0
2758,0
2759,0
2760,1
2761,0
2762,0
2763,0
2764,0
2765,0
2766,1
2767,2
2768,2
2769,1
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,1
2793,2
2794,3
2795,3
2796,2
2797,1
2798,1
2799,0
2800,0
2801,1
2802,0
2803,0
2804,0
2805,0
2806,1
2807,1
2808,1
2809,1
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,1
2819,1
2820,0
2821,0
2822,0
2823,0
2824,1
2825,2
2826,1
2827,1
2828,0
2829,0
2830,0
2831,0
2832,1
2833,2
2834,2
2835,1
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,1
2853,2
2854,2
2855,2
2856,1
2857,1
2858,0
2859,0
2860,0
2861,0
2862,1
2863,2
2864,3
2865,4
2866,4
2867,3
2868,3
2869,2
2870,1
2871,0
2872,0
2873,0
2874,0
2875,0
2876,1
2877,2
2878,3
2879,4
2880,4
2881,4
2882,5
2883,3
2884,2
2885,2
2886,1
2887,0
2888,0
2889,0
2890,0
2891,1
2892,0
2893,0
2894,1
2895,1
2896,0
2897,0
2898,1
2899,2
2900,3
2901,4
2902,4
2903,3
2904,4
2905,5
2906,6
2907,7
2908,8
2909,9
2910,7
2911,7
2912,6
2913,6
2914,6
2915,5
2916,4
2917,3
2918,2
2919,2
2920,2
2921,3
2922,4
2923,5
2924,6
2925,6
2926,6
2927,5
2928,4
2929,4
2930,1
2931,0
2932,0
2933,0
2934,1
2935,2
2936,3
2937,4
2938,5
2939,6
2940,7
2941,7
2942,7
2943,6
2944,6
2945,5
2946,6
2947,5
2948,4
2949,4
2950,3
2951,3
2952,2
2953,2
2954,3
2955,0
2956,0
2957,0
2958,1
2959,2
2960,3
2961,4
2962,5
2963,5
2964,5
2965,5
2966,4
2967,3
2968,3
2969,2
2970,1
2971,0
2972,1
2973,0
2974,0
2975,0
2976,0
2977,0
2978,1
2979,2
2980,2
2981,2
2982,1
2983,1
2984,0
2985,0
2986,0
2987,1
2988,1
2989,1
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
